city,garage_id,name,addr,maps_search_url,url,height,notes,status
san-diego-ca,sd-embarcadero,Embarcadero Parkade / North Cruise Ship Terminal,1140 N Harbor Dr,https://www.google.com/maps/search/?api=1&query=Embarcadero+Parkade+%2F+North+Cruise+Ship+Terminal+1140+N+Harbor+Dr+San+Diego+CA,,,,unverified
san-diego-ca,sd-la-jolla-cove,La Jolla Cove — Coast Blvd Parking,1100 Coast Blvd,https://www.google.com/maps/search/?api=1&query=La+Jolla+Cove+%E2%80%94+Coast+Blvd+Parking+1100+Coast+Blvd+San+Diego+CA,,,,unverified
san-diego-ca,sd-petco-park,Petco Park — Parkade,100 Park Blvd,https://www.google.com/maps/search/?api=1&query=Petco+Park+%E2%80%94+Parkade+100+Park+Blvd+San+Diego+CA,,,,unverified
san-diego-ca,sd-convention-ctr,San Diego Convention Center Lots,111 W Harbor Dr,https://www.google.com/maps/search/?api=1&query=San+Diego+Convention+Center+Lots+111+W+Harbor+Dr+San+Diego+CA,,,,unverified
san-francisco-ca,sf-chase-center,Chase Center Garage,1 Warriors Way,https://www.google.com/maps/search/?api=1&query=Chase+Center+Garage+1+Warriors+Way+San+Francisco+CA,,,,unverified
san-francisco-ca,sf-golden-gate,Golden Gate Bridge,US-101 over Golden Gate,https://www.google.com/maps/search/?api=1&query=Golden+Gate+Bridge+US-101+over+Golden+Gate+San+Francisco+CA,,,,unverified
san-francisco-ca,sf-presidio-parkway,Presidio Parkway Tunnels (US-101),US-101 Presidio approach,https://www.google.com/maps/search/?api=1&query=Presidio+Parkway+Tunnels+%28US-101%29+US-101+Presidio+approach+San+Francisco+CA,,,,unverified
san-francisco-ca,sf-bay-bridge,San Francisco-Oakland Bay Bridge,I-80 over SF Bay,https://www.google.com/maps/search/?api=1&query=San+Francisco-Oakland+Bay+Bridge+I-80+over+SF+Bay+San+Francisco+CA,,,,unverified
san-francisco-ca,sf-stonestown,Stonestown Galleria,3251 20th Ave,https://www.google.com/maps/search/?api=1&query=Stonestown+Galleria+3251+20th+Ave+San+Francisco+CA,,,,unverified
san-francisco-ca,sf-westfield-centre,Westfield San Francisco Centre,845 Market St,https://www.google.com/maps/search/?api=1&query=Westfield+San+Francisco+Centre+845+Market+St+San+Francisco+CA,,,,unverified
san-jose-ca,sjc-2nd-san-carlos,2nd & San Carlos Garage,45 E San Carlos St,https://www.google.com/maps/search/?api=1&query=2nd+%26+San+Carlos+Garage+45+E+San+Carlos+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-3rd-san-fernando,3rd Street Garage,55 S 3rd St,https://www.google.com/maps/search/?api=1&query=3rd+Street+Garage+55+S+3rd+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-4th-san-fernando,4th Street Garage,44 S 4th St,https://www.google.com/maps/search/?api=1&query=4th+Street+Garage+44+S+4th+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-market-san-pedro,Market & San Pedro Square Garage,45 N Market St,https://www.google.com/maps/search/?api=1&query=Market+%26+San+Pedro+Square+Garage+45+N+Market+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-airport-garage-b,San Jose Airport — Terminal B Garage,1701 Airport Blvd,https://www.google.com/maps/search/?api=1&query=San+Jose+Airport+%E2%80%94+Terminal+B+Garage+1701+Airport+Blvd+San+Jose+CA,,,,unverified
san-jose-ca,sjc-sap-center,SAP Center Parking Garage,525 W Santa Clara St,https://www.google.com/maps/search/?api=1&query=SAP+Center+Parking+Garage+525+W+Santa+Clara+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-sjsu-north,SJSU — North Garage,65 S 10th St,https://www.google.com/maps/search/?api=1&query=SJSU+%E2%80%94+North+Garage+65+S+10th+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-sjsu-south,SJSU — South Garage,377 S 7th St,https://www.google.com/maps/search/?api=1&query=SJSU+%E2%80%94+South+Garage+377+S+7th+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-tech-museum,Tech Interactive (Tech Museum) Garage,201 S Market St,https://www.google.com/maps/search/?api=1&query=Tech+Interactive+%28Tech+Museum%29+Garage+201+S+Market+St+San+Jose+CA,,,,unverified
san-jose-ca,sjc-valley-fair,Westfield Valley Fair Mall,2855 Stevens Creek Blvd,https://www.google.com/maps/search/?api=1&query=Westfield+Valley+Fair+Mall+2855+Stevens+Creek+Blvd+San+Jose+CA,,,,unverified
san-juan-pr,osm-w142324879,Doña Fela,,https://www.google.com/maps/search/?api=1&query=Do%C3%B1a+Fela+San+Juan+PR,,,,unverified
san-juan-pr,osm-w315249557,Estacionamiento Conservatorio de Música,,https://www.google.com/maps/search/?api=1&query=Estacionamiento+Conservatorio+de+M%C3%BAsica+San+Juan+PR,,,,unverified
san-juan-pr,osm-w196616520,Estacionamiento COOPEEM,,https://www.google.com/maps/search/?api=1&query=Estacionamiento+COOPEEM+San+Juan+PR,,,,unverified
san-juan-pr,osm-w406029495,Estacionamiento de TeleOnce (Univisión),,https://www.google.com/maps/search/?api=1&query=Estacionamiento+de+TeleOnce+%28Univisi%C3%B3n%29+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1452827719,Estacionamiento San Fernando,,https://www.google.com/maps/search/?api=1&query=Estacionamiento+San+Fernando+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1422801448,Garaje Manuel,,https://www.google.com/maps/search/?api=1&query=Garaje+Manuel+San+Juan+PR,,,,unverified
san-juan-pr,osm-n5259279422,Marriott Car Parking,,https://www.google.com/maps/search/?api=1&query=Marriott+Car+Parking+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1427494883,Multinational Insurance,,https://www.google.com/maps/search/?api=1&query=Multinational+Insurance+San+Juan+PR,,,,unverified
san-juan-pr,osm-w423200238,Multipiso 1,,https://www.google.com/maps/search/?api=1&query=Multipiso+1+San+Juan+PR,,,,unverified
san-juan-pr,osm-w294778382,Multipiso 2,,https://www.google.com/maps/search/?api=1&query=Multipiso+2+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1477824115,Multipiso Arquitecto Antonio Miró Montilla,,https://www.google.com/maps/search/?api=1&query=Multipiso+Arquitecto+Antonio+Mir%C3%B3+Montilla+San+Juan+PR,,,,unverified
san-juan-pr,osm-w535072256,Multipiso de la Casa Alcaldía de Cataño,,https://www.google.com/maps/search/?api=1&query=Multipiso+de+la+Casa+Alcald%C3%ADa+de+Cata%C3%B1o+San+Juan+PR,,,,unverified
san-juan-pr,osm-w72750399,Multipiso de la Plaza Universitaria,,https://www.google.com/maps/search/?api=1&query=Multipiso+de+la+Plaza+Universitaria+San+Juan+PR,,,,unverified
san-juan-pr,osm-w442757258,Multipiso de Plaza Escorial,,https://www.google.com/maps/search/?api=1&query=Multipiso+de+Plaza+Escorial+San+Juan+PR,,,,unverified
san-juan-pr,osm-w529120818,Multipiso de Pza. Carolina,,https://www.google.com/maps/search/?api=1&query=Multipiso+de+Pza.+Carolina+San+Juan+PR,,,,unverified
san-juan-pr,osm-w202157726,Multipiso del Aeropuerto,Taxi ONLY,https://www.google.com/maps/search/?api=1&query=Multipiso+del+Aeropuerto+Taxi+ONLY+San+Juan+PR,,,,unverified
san-juan-pr,osm-w302349880,Multipiso del Auxilio Mutuo,,https://www.google.com/maps/search/?api=1&query=Multipiso+del+Auxilio+Mutuo+San+Juan+PR,,,,unverified
san-juan-pr,osm-w381155929,Multipiso Este,,https://www.google.com/maps/search/?api=1&query=Multipiso+Este+San+Juan+PR,,,,unverified
san-juan-pr,osm-w335063784,Multipiso Oeste,,https://www.google.com/maps/search/?api=1&query=Multipiso+Oeste+San+Juan+PR,,,,unverified
san-juan-pr,osm-w294824667,Multipiso San Patricio Plaza,,https://www.google.com/maps/search/?api=1&query=Multipiso+San+Patricio+Plaza+San+Juan+PR,,,,unverified
san-juan-pr,osm-w20885732,Multipisos UPRRP,,https://www.google.com/maps/search/?api=1&query=Multipisos+UPRRP+San+Juan+PR,,,,unverified
san-juan-pr,osm-w261400250,Parking Edificio Agencias Ambientales,,https://www.google.com/maps/search/?api=1&query=Parking+Edificio+Agencias+Ambientales+San+Juan+PR,,,,unverified
san-juan-pr,osm-w256258731,Paseo Portuario,,https://www.google.com/maps/search/?api=1&query=Paseo+Portuario+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1425330684,Policía de Puerto Rico,,https://www.google.com/maps/search/?api=1&query=Polic%C3%ADa+de+Puerto+Rico+San+Juan+PR,,,,unverified
san-juan-pr,osm-n2629870533,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w196616522,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w204984397,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w259665839,Unnamed parking structure,Avenida Roberto H. Todd,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+Avenida+Roberto+H.+Todd+San+Juan+PR,,,,unverified
san-juan-pr,osm-w260045401,Unnamed parking structure,Calle Navas,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+Calle+Navas+San+Juan+PR,,,,unverified
san-juan-pr,osm-w279836654,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w286614623,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w286614637,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w287414787,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w291699280,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w292446820,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w294778379,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w295180950,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w301166958,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w302318251,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w303119026,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w303895470,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w308611509,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w308667247,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w308740091,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w327591708,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w335246112,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w336017462,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w338131767,Unnamed parking structure,51-24 Avenida Dr. Gilberto Concepción de Gracia / Avenida Principal Norte,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+51-24+Avenida+Dr.+Gilberto+Concepci%C3%B3n+de+Gracia+%2F+Avenida+Principal+Norte+San+Juan+PR,,,,unverified
san-juan-pr,osm-w338133514,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w338720338,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w338720407,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w338894658,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w364185169,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w365173490,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w366501047,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w372993594,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w376864011,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w381416332,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w403560305,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w403560366,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w414784950,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w440269103,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w440676239,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w440987147,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w467657082,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w479046869,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w528192734,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w533290331,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w540422022,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w609734246,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w754719096,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1037433179,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1079118729,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1079315304,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1119206317,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1148709218,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1155295518,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1383598478,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1390558571,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1414919095,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1422633340,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1427248215,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1432514315,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1434454933,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1434489922,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1435277128,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1435289949,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1436277354,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1449415621,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-w1464418586,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
san-juan-pr,osm-r5414864,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+San+Juan+PR,,,,unverified
santa-barbara-ca,sba-camino-real-mkt,Camino Real Marketplace (Goleta),"7000 Marketplace Dr, Goleta",https://www.google.com/maps/search/?api=1&query=Camino+Real+Marketplace+%28Goleta%29+7000+Marketplace+Dr%2C+Goleta+Santa+Barbara+CA,,,,unverified
santa-barbara-ca,sba-gaviota-tunnel-approach,Gaviota Pass (US-101),US-101 Gaviota,https://www.google.com/maps/search/?api=1&query=Gaviota+Pass+%28US-101%29+US-101+Gaviota+Santa+Barbara+CA,,,,unverified
santa-barbara-ca,sba-lot-3-canon-perdido,Lot 3 — 1003 De La Vina Garage,1003 De La Vina St,https://www.google.com/maps/search/?api=1&query=Lot+3+%E2%80%94+1003+De+La+Vina+Garage+1003+De+La+Vina+St+Santa+Barbara+CA,,,,unverified
savannah-ga,sav-bonaventure,Bonaventure Cemetery,330 Bonaventure Rd,https://www.google.com/maps/search/?api=1&query=Bonaventure+Cemetery+330+Bonaventure+Rd+Savannah+GA,,,,unverified
savannah-ga,sav-bryan-st-garage,Bryan Street Garage,100 E Bryan St,https://www.google.com/maps/search/?api=1&query=Bryan+Street+Garage+100+E+Bryan+St+Savannah+GA,,,,unverified
savannah-ga,sav-talmadge-bridge,Eugene Talmadge Memorial Bridge,US-17 over Savannah River,https://www.google.com/maps/search/?api=1&query=Eugene+Talmadge+Memorial+Bridge+US-17+over+Savannah+River+Savannah+GA,,,,unverified
savannah-ga,sav-lazaretto-creek,Lazaretto Creek Bridge (US-80),US-80 near Tybee,https://www.google.com/maps/search/?api=1&query=Lazaretto+Creek+Bridge+%28US-80%29+US-80+near+Tybee+Savannah+GA,,,,unverified
savannah-ga,sav-oatland-island,Oatland Island Wildlife Center,711 Sandtown Rd,https://www.google.com/maps/search/?api=1&query=Oatland+Island+Wildlife+Center+711+Sandtown+Rd+Savannah+GA,,,,unverified
savannah-ga,sav-oglethorpe-mall,Oglethorpe Mall,7804 Abercorn St,https://www.google.com/maps/search/?api=1&query=Oglethorpe+Mall+7804+Abercorn+St+Savannah+GA,,,,unverified
savannah-ga,sav-plant-riverside,Plant Riverside District Garage,400 W River St,https://www.google.com/maps/search/?api=1&query=Plant+Riverside+District+Garage+400+W+River+St+Savannah+GA,,,,unverified
savannah-ga,sav-airport,Savannah/Hilton Head SAV Garage,400 Airways Ave,https://www.google.com/maps/search/?api=1&query=Savannah%2FHilton+Head+SAV+Garage+400+Airways+Ave+Savannah+GA,,,,unverified
savannah-ga,sav-state-st-garage,State Street Garage,100 E State St,https://www.google.com/maps/search/?api=1&query=State+Street+Garage+100+E+State+St+Savannah+GA,,,,unverified
savannah-ga,sav-tanger-outlets,Tanger Outlets Savannah (Pooler),"200 Tanger Outlets Blvd, Pooler",https://www.google.com/maps/search/?api=1&query=Tanger+Outlets+Savannah+%28Pooler%29+200+Tanger+Outlets+Blvd%2C+Pooler+Savannah+GA,,,,unverified
savannah-ga,sav-whitaker-garage,Whitaker Street Garage,100 W Oglethorpe Ave,https://www.google.com/maps/search/?api=1&query=Whitaker+Street+Garage+100+W+Oglethorpe+Ave+Savannah+GA,,,,unverified
savannah-ga,sav-wormsloe,Wormsloe Historic Site,7601 Skidaway Rd,https://www.google.com/maps/search/?api=1&query=Wormsloe+Historic+Site+7601+Skidaway+Rd+Savannah+GA,,,,unverified
scottsdale-az,sco-cosanti,Cosanti (Soleri Studio),"6433 E Doubletree Ranch Rd, Paradise Valley",https://www.google.com/maps/search/?api=1&query=Cosanti+%28Soleri+Studio%29+6433+E+Doubletree+Ranch+Rd%2C+Paradise+Valley+Scottsdale+AZ,,,,unverified
scottsdale-az,sco-paradise-valley-mall,PV (Paradise Valley) Mall — status redevelopment,4550 E Cactus Rd,https://www.google.com/maps/search/?api=1&query=PV+%28Paradise+Valley%29+Mall+%E2%80%94+status+redevelopment+4550+E+Cactus+Rd+Scottsdale+AZ,,,,unverified
scottsdale-az,sco-fashion-square,Scottsdale Fashion Square,7014 E Camelback Rd,https://www.google.com/maps/search/?api=1&query=Scottsdale+Fashion+Square+7014+E+Camelback+Rd+Scottsdale+AZ,,,,unverified
scottsdale-az,sco-scottsdale-quarter,Scottsdale Quarter,15059 N Scottsdale Rd,https://www.google.com/maps/search/?api=1&query=Scottsdale+Quarter+15059+N+Scottsdale+Rd+Scottsdale+AZ,,,,unverified
scottsdale-az,sco-five-star-hotel-resorts,The Phoenician Resort,6000 E Camelback Rd,https://www.google.com/maps/search/?api=1&query=The+Phoenician+Resort+6000+E+Camelback+Rd+Scottsdale+AZ,,,,unverified
scottsdale-az,sco-quarter-garage,The Quarter Parking Garage,15257 N Scottsdale Rd,https://www.google.com/maps/search/?api=1&query=The+Quarter+Parking+Garage+15257+N+Scottsdale+Rd+Scottsdale+AZ,,,,unverified
scottsdale-az,sco-museum-of-west,Western Spirit: Scottsdale's Museum of the West,3830 N Marshall Way,https://www.google.com/maps/search/?api=1&query=Western+Spirit%3A+Scottsdale%27s+Museum+of+the+West+3830+N+Marshall+Way+Scottsdale+AZ,,,,unverified
seattle-wa,sea-battery-st,Battery Street Tunnel (decommissioned),Former SR-99 under Battery St,https://www.google.com/maps/search/?api=1&query=Battery+Street+Tunnel+%28decommissioned%29+Former+SR-99+under+Battery+St+Seattle+WA,,,,unverified
seattle-wa,sea-magnolia-bridge,Magnolia Bridge,W Garfield St / W Galer St,https://www.google.com/maps/search/?api=1&query=Magnolia+Bridge+W+Garfield+St+%2F+W+Galer+St+Seattle+WA,,,,unverified
seattle-wa,sea-west-seattle,West Seattle Bridge (high level),SW Spokane St,https://www.google.com/maps/search/?api=1&query=West+Seattle+Bridge+%28high+level%29+SW+Spokane+St+Seattle+WA,,,,unverified
south-lake-tahoe-ca,slt-echo-summit,Echo Summit (US-50),US-50 summit,https://www.google.com/maps/search/?api=1&query=Echo+Summit+%28US-50%29+US-50+summit+South+Lake+Tahoe+CA,,,,unverified
south-lake-tahoe-ca,slt-emerald-bay-vista,Emerald Bay State Park Vista Point,CA-89 @ Emerald Bay,https://www.google.com/maps/search/?api=1&query=Emerald+Bay+State+Park+Vista+Point+CA-89+%40+Emerald+Bay+South+Lake+Tahoe+CA,,,,unverified
south-lake-tahoe-ca,slt-heavenly-village,Heavenly Village (Shops at Heavenly) Garage,1001 Heavenly Village Way,https://www.google.com/maps/search/?api=1&query=Heavenly+Village+%28Shops+at+Heavenly%29+Garage+1001+Heavenly+Village+Way+South+Lake+Tahoe+CA,,,,unverified
south-lake-tahoe-ca,slt-i-80-donner,I-80 Donner Pass (summit + bridges),I-80 Donner Pass,https://www.google.com/maps/search/?api=1&query=I-80+Donner+Pass+%28summit+%2B+bridges%29+I-80+Donner+Pass+South+Lake+Tahoe+CA,,,,unverified
south-lake-tahoe-ca,slt-chandlers-golf,Lake Tahoe Golf Course,2500 Emerald Bay Rd,https://www.google.com/maps/search/?api=1&query=Lake+Tahoe+Golf+Course+2500+Emerald+Bay+Rd+South+Lake+Tahoe+CA,,,,unverified
south-lake-tahoe-ca,slt-ski-run-marina,Ski Run Marina Village,900 Ski Run Blvd,https://www.google.com/maps/search/?api=1&query=Ski+Run+Marina+Village+900+Ski+Run+Blvd+South+Lake+Tahoe+CA,,,,unverified
south-lake-tahoe-ca,slt-tahoe-keys-marina,Tahoe Keys Marina,2435 Venice Dr,https://www.google.com/maps/search/?api=1&query=Tahoe+Keys+Marina+2435+Venice+Dr+South+Lake+Tahoe+CA,,,,unverified
south-lake-tahoe-ca,slt-tahoe-shuttle-hub,TART Transit Park & Ride (Lakeside Inn),"Lakeside Inn, Stateline NV",https://www.google.com/maps/search/?api=1&query=TART+Transit+Park+%26+Ride+%28Lakeside+Inn%29+Lakeside+Inn%2C+Stateline+NV+South+Lake+Tahoe+CA,,,,unverified
spokane-wa,spk-parking-3rd-main,City — 3rd & Howard Garage,315 W 3rd Ave,https://www.google.com/maps/search/?api=1&query=City+%E2%80%94+3rd+%26+Howard+Garage+315+W+3rd+Ave+Spokane+WA,,,,unverified
spokane-wa,spk-diamond-parking,Diamond — Downtown Garages,Multiple,https://www.google.com/maps/search/?api=1&query=Diamond+%E2%80%94+Downtown+Garages+Multiple+Spokane+WA,,,,unverified
spokane-wa,spk-division-st-bridge,Division Street Bridge,Division St over Spokane River,https://www.google.com/maps/search/?api=1&query=Division+Street+Bridge+Division+St+over+Spokane+River+Spokane+WA,,,,unverified
spokane-wa,spk-i90-spokane-falls,I-90 — Spokane River Crossings,I-90 through downtown,https://www.google.com/maps/search/?api=1&query=I-90+%E2%80%94+Spokane+River+Crossings+I-90+through+downtown+Spokane+WA,,,,unverified
spokane-wa,spk-kendall-yards,Kendall Yards,1335 W Summit Pkwy,https://www.google.com/maps/search/?api=1&query=Kendall+Yards+1335+W+Summit+Pkwy+Spokane+WA,,,,unverified
spokane-wa,spk-maple-st-bridge,Maple Street Bridge,Maple St over Spokane River,https://www.google.com/maps/search/?api=1&query=Maple+Street+Bridge+Maple+St+over+Spokane+River+Spokane+WA,,,,unverified
